LON,LAT,EDO,CLAVE,ESTACION,nov-16
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",28.6
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",19.5
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",24.5
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",84
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",56.01
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",59.2
-100.299167,19.766389,MICH,TMUMC,"Tercer Mundo, Mich.",57.53
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",38.8
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",87.5
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",26.31
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",25.01
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",39.4
-101.795,19.805278,MICH,ZCAMC,"Zacapu, Mich.",16.7
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",8
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",42.34
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",63.2
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",61.6
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",22
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",37.5
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",71.6
-99.375556,18.701667,MOR,CUTMR,"Cuautlita, Mor.",64.7
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",27.5
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",48.1
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",71
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",11.2
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",50.7
-99.025,18.44,MOR,HUTMR,"Huautla, Mor.",38.9
-98.781667,18.936667,MOR,HUXMR,"Huecahuaxco, Mor.",54.1
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",17.94
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",32.4
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",56.2
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",19
-99.372778,18.757222,MOR,MIAMR,"Miacatlán, Mor.",65.9
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",13.6
-99.140833,18.519444,MOR,NEXMR,"Nexpa, Mor.",37.81
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",37.1
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",41.7
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Cuernavaca, Mor.",71.7
-98.758611,18.8825,MOR,OCTMR,"Ocuituco, Mor.",88
-99.429167,18.8675,MOR,PAPMR,"Palpan, Mor.",26.5
-99.322778,18.633333,MOR,PIXMR,"Puente de Ixtla, Mor.",24.5
-99.156944,18.771111,MOR,PROMR,"Progreso, Mor.",68.3
-99.331389,18.765278,MOR,RODMR,"El Rodeo, Mor.",63.3
-99.190556,18.918333,MOR,SLDMR,"Solidaridad, Mor.",47.7
-99.223611,18.856944,MOR,TEMMR,"Temixco, Mor.",47
-99.103889,18.794167,MOR,TICMR,"Ticumán, Mor.",51
-99.306111,18.487778,MOR,TILMR,"Tilzapotla, Mor.",52.21
-98.943611,19.038056,MOR,TLCMR,"Tlacualera, Mor.",51.8
-98.75,18.813333,MOR,TLOMR,"Tlacotepec, Mor.",23.51
-98.786944,18.778056,MOR,TMCMR,"Temoac, Mor.",12.4
-98.92,18.9875,MOR,TOTMR,"Totolapan, Mor.",38.8
-98.843611,18.596389,MOR,TPLMR,"Tepalcingo, Mor.",32.7
-99.233333,18.983333,MOR,UAEMR,"Escuela de Biología Uaem, Mor.",104.5
-99.190278,18.528889,MOR,XICMR,"Xicatlacotla, Mor.",22.81
-99.050556,18.899167,MOR,YAHMR,"Yautepec, Mor.",39
-98.866111,18.881944,MOR,YECMR,"Yecapixtla, Mor.",11.5
-99.196667,18.651389,MOR,ZCTMR,"Observatorio de Zacatepec, Mor.",43.2
-105.354167,22.49,NAY,ACANR,"Acaponeta, Nay.",27.22
-104.802222,21.839167,NAY,AGMNR,"Aguamilpa Solidaridad, Nay.",24
-105.1125,21.831111,NAY,CAPNR,"Capomal, Nay.",0.01
-104.500556,21.942778,NAY,CHAPALAGANACFE,"Chapalagana, Nay. CFE*",8.5
-104.5,21.944167,NAY,CHPNR,"Chapalagana, Nay.",8.5
-104.450833,21.428333,NAY,CJNNR,"Leonardo Rodríguez Alcaine, Nay.",16.9
-105.136667,20.889722,NAY,GAVNR,"Gaviotas, Nay.",10.04
-106.536944,21.629722,NAY,ISLASMARIASmar,"Islas Marías, Nay. SEMAR*",12.5
-104.298056,21.038889,NAY,IXTLANRIO,"Ixtlán del Río, Nay. SMN*",9.5
-104.514444,22.250556,NAY,JESUSMARIACFE,"Jesús María, Nay. CFE*",0.8
-104.516944,22.250833,NAY,JMANR,"Jesús María, Nay.",0.8
-105.341667,22.591667,NAY,LESNR,"La Estancia, Nay.",20.6
-105.254167,22.377778,NAY,PAJNR,"Pajaritos, Nay.",11.17
-105.211667,22.119722,NAY,ROMNR,"Rosamorada, Nay.",2.21
-104.8875,21.780833,NAY,RSRNR,"San Rafael, Nay.",21
-105.1425,21.958333,NAY,RUINR,"Ruiz, Nay.",7.52
-104.891944,21.489444,NAY,TEPNR,"Observatorio de Tepic, Nay.",26.3
-99.816667,24.1,NL,ARRNL,"Aramberri, N.L.",79.53
-100.343333,25.634167,NL,AS-06,"Arroyo Seco, N.L. SAHM*",72.75
-99.911667,24.321944,NL,ASCNL,"La Ascensión, N.L.",61.6
-99.743889,24.99,NL,CABNL,"Cabezones, N.L.",123.11
-99.578889,24.871944,NL,CAMNL,"Camacho, N.L.",63.32
-99.439444,24.976111,NL,CARNL,"Carmen de los Elizondo Linares, N.L.",42.13
-99.276944,25.711667,NL,CCHNL,"Cuchillo Solidaridad, N.L.",37.31
-99.975,25.590278,NL,CDRNL,"Cadereyta, N.L.",120.3
-99.746944,27.699167,NL,COLOMBIA,"Colombia, N.L. SGT*",45.25
-99.399722,24.9375,NL,CPRNL,"José López Portillo, N.L.",63.21
-99.6975,24.783611,NL,CRUNL,"Crucitas, N.L.",119
-99.614167,26.091389,NL,CRVNL,"Cerralvo, N.L.",46.65
-100.172778,23.676389,NL,DARNL,"Doctor Arroyo, N.L.",89
-100.198056,25.5175,NL,ECSNL,"El Cerrito, N.L.",127.01
-100.308333,25.576944,NL,ELDIENTE,"El Diente, N. L. SMN*",96
-100.083333,24.833333,NL,GALNL,"Galeana, N.L.",78.2
-100.128056,25.428056,NL,LBCNL,"Rodrigo Gómez, N.L.",111
-99.527222,25.497222,NL,LERNL,"Las Enramadas, N.L.",90.53
-99.196667,26.022222,NL,MDRNL,"Madero, N.L.",37.83
-99.833333,25.174167,NL,MTMNL,"Montemorelos, N.L.",143.92
-100.118056,23.4225,NL,MYNNL,"Mier y Noriega, N.L.",107.3
-100.304722,25.733611,NL,OBSNL,"Observatorio de Monterrey, N.L.",89.61
-99.221667,24.992778,NL,PAMNL,"La Pamona, N.L.",29.03
-100.372222,27.429167,NL,PSANL,"Salinillas, N.L.",195.04
-100.240278,25.856944,NL,RadiosondeoMty,"Radiosondeo, Monterrey N.L. SGT*",52
-100.551111,25.028333,NL,SRANL,"San Rafael, N.L.",63.55
-100.308333,25.7325,NL,TopoChico,"Topo Chico Monterrey, N.L. SGT*",72
-99.777778,23.981389,NL,ZRGNL,"Zaragoza, N.L.",80
-95.700556,16.010833,OAX,ASTOX,"Astata, Oax.",0
-96.53,17.43,OAX,ATEOX,"Atepec, Oax.",23.01
-96.1,17.016667,OAX,AYUOX,"Ayutla, Oax.",18.5
-96.721667,17.069722,OAX,BAEOX,"Base Aérea, Oax.",8
-95.929167,16.647222,OAX,BOQOX,"Boquilla 1, Oax.",0
-96.263611,17.999167,OAX,CDOOX,"Miguel de la Madrid Hurtado, Oax.",183.72
-94.816667,16.583333,OAX,CHIOX,"Chicapa, Oax.",0.8
-96.658333,18.492778,OAX,CSPOX,"Cosolapa, Oax.",93.1
-96.388889,18.1525,OAX,DPSOX,"Dique Pescaditos, Oax.",218.87
-95.374444,16.434722,OAX,EMAOX,"El Marqués, Oax.",0
-97.776111,17.806667,OAX,HLOOX,"Observatorio de Huajuapan de León, Oax.",1.9
-95.1,16.583333,OAX,IXTOX,"Ixtepec, Oax.",0.5
-96.2,17.866667,OAX,JACOX,"Jacatepec, Oax.",39.9
-95.033333,16.433333,OAX,JUCOX,"Juchitán, Oax.",0
-95.2,16.6,OAX,KM1OX,"km 33+190, Oax.",0
-95.716667,16.416667,OAX,KM2OX,"km 51+740, Oax.",0
-96.905556,18.210556,OAX,LCAOX,"La Carbonera, Oax.",1
-95.3,16.4,OAX,LPIOX,"Las Pilas, Oax.",0
-95.483333,17.45,OAX,MAROX,"María Lombardo, Oax.",66.74
-97.249167,17.436667,OAX,NOCHISTLAN,"Nochixtlán, Oax. SMN*",0.76
-96.733333,17.066667,OAX,OACOX,"Oaxaca Centro, Oax.",0
-96.7,17.001389,OAX,OAOOX,"Observatorio de Aeropuerto Oaxaca, Oax.",10
-94.4,16.5,OAX,OSTOX,"Ostuta, Oax.",0
-96.083333,18.166667,OAX,PAPOX,"Papaloapan, Oax.",89.63
-96.716667,17.072778,OAX,PIAOX,"Organismo de Cuenca Pacífico Sur PIAE, Oax.",0
-96.483333,15.666667,OAX,PTAOX,"Observatorio de Puerto Angel, Oax.",4.4
-95.481389,16.585278,OAX,RHOOX,"Río Hondo, Oax.",0
-95.916667,17.733333,OAX,RMLOX,"Río Manso Lalana, Oax.",84.91
-97.725,16.102778,OAX,RVEOX,"Río Verde, Oax.",28.7
-96.549722,17.266667,OAX,SCIOX,"Ixtepeji, Oax.",10.5
-95.2,16.183333,OAX,SCROX,"Observatorio de Salina Cruz, Oax.",0
-96.533333,17.883333,OAX,SFUOX,"San Felipe Usila, Oax.",259
-96.453611,17.1175,OAX,SMAOX,"San Antonio Cuajimoloyas, Oax.",9.05
-96.55,18.05,OAX,STDOX,"Santo Domingo, Oax.",177.91
-95.2,16.3,OAX,TEHOX,"Tehuantepec, Oax.",0
-96.412222,18.232222,OAX,TEMOX,"Presidente Alemán, Oax.",121.3
-95.6,16.416667,OAX,TEQOX,"Tequisistlán, Oax.",0
-96.133333,18.083333,OAX,TUXOX,"Tuxtepec, Oax.",108.94
-96.435278,17.933056,OAX,UCFOX,"Usila CFE, Oax.",261.8
-94.833333,16.45,OAX,UHGOX,"Unión Hidalgo, Oax.",0
-96.3,17.776389,OAX,VANOX,"Valle Nacional, Oax.",228.22
-97.826111,17.724444,OAX,YOSOX,"Yosocuta, Oax.",8.9
-95.93,17.15,OAX,ZACOX,"Zacatepec, Oax.",111.01
-94.216111,16.4025,OAX,ZANOX,"Zanatepec, Oax.",0
-97.578056,18.227778,PUE,ACAPB,"Acatepec, Pue.",0
-97.418056,19.45,PUE,ACHPB,"Alchichica, Pue.",11.43
-97.934167,19.0625,PUE,ACJPB,"Acajete, Pue.",22
-98.055,18.277222,PUE,ADOPB,"Acatlán de Osorio, Pue.",0.2
-98.135833,18.9425,PUE,AFRPB,"Africam, Pue.",2
-97.920833,18.854167,PUE,AHAPB,"Ahuatepec, Pue.",1
-98.148056,20.033056,PUE,AHUPB,"Ahuazotepec, Pue.",110.2
-97.845,20.406944,PUE,APAPB,"Apapantilla, Pue.",132.4
-98.420833,18.921111,PUE,ATXPB,"Atlixco, Pue.",19.5
-97.881111,20.385833,PUE,AVCPB,"Ávila Camacho, Pue.",145.02
-97.503333,19.961389,PUE,BAIPB,"Buenos Aires CFE, Pue.",233.36
-98.108611,18.9125,PUE,BDDPB,"Manuel Ávila Camacho, Pue.",3
-97.441667,18.983889,PUE,CDSPB,"Ciudad Serdán, Pue.",9
-97.958333,18.968889,PUE,CEMPB,"Cemex, Pue.",13.5
-98.579167,18.516111,PUE,CHIPB,"Chietla, Pue.",13.1
-98.318056,19.068611,PUE,CHLPB,"Cholula, Pue.",56
-98.567778,18.109722,PUE,CHSPB,"Chila de la Sal, Pue.",6.3
-98.198611,19.022778,PUE,CNAPB,"Conagua, Pue.",42.4
-98.049722,19.743333,PUE,CNGPB,"Chignahuapan, Pue.",77.63
-98.164722,18.612778,PUE,COAPB,"Coatzingo, Pue.",2.3
-98.059444,19.093056,PUE,CPLPB,"Capulac, Pue.",7.1
-97.516667,20.033333,PUE,CTZPB,"Cuetzalan del Progreso, Pue.",433.52
-98.275556,18.966111,PUE,ECHPB,"Echeverría, Pue.",22
-98.404722,18.187222,PUE,ELFRAILECFE,"El Fraile, Pue. CFE*",2.6
-98.456111,19.101111,PUE,HJTPB,"Huejotzingo, Pue.",52.3
-98.540278,18.772222,PUE,HQCPB,"Huaquechula, Pue.",28.8
-98.050833,20.176389,PUE,HUAPB,"Huauchinango, Pue.",203.63
-98.72,18.039722,PUE,IXCAMILPACFE,"Ixcamilpa, Pue. CFE*",10.2
-97.815833,19.621667,PUE,IXTPB,"Ixtacamaxtitlán, Pue.",18.82
-98.466389,18.610833,PUE,IZMPB,"Izúcar de Matamoros, Pue.",1
-97.691111,19.457222,PUE,LIBPB,"Libres, Pue.",24
-98.231111,19.010556,PUE,MAYPB,"Mayorazgo 21 Poniente, Pue.",62
-96.781389,18.360278,PUE,NARPB,"Naranjastitla, Pue.",156.92
-98.000556,20.216667,PUE,NNEPB,"Necaxa, Pue.",194.65
-97.533333,19.7,PUE,OYAPB,"Oyameles, Pue.",85.22
-98.156667,20.2775,PUE,PAHUATLAN,"Pahuatlán de Valle, Pue. SGT*",172.7
-97.251389,18.918056,PUE,PCRPB,"Paso Carretas, Pue.",27
-98.264722,18.2,PUE,PIXPB,"Piaxtla, Pue.",0
-97.702778,20.445833,PUE,PTEPALOMAS,"Puente Palomas, Pue. SGT*",103.3
-97.883333,20.233333,PUE,PTLPB,"Patla, Pue.",196.8
-98.166667,19.05,PUE,PUOPB,"Observatorio de Puebla, Pue.",45.9
-97.616667,19.25,PUE,QUIPB,"Quimixtlán, Pue.",44.63
-97.401667,20.116111,PUE,RNAPB,"Rancho Nuevo, Pue.",306.7
-98.22,19.113056,PUE,SCRPB,"San Cristóbal Caleras, Pue.",52.3
-97.91,18.735,PUE,SMCPB,"San Miguel Canoa, Pue.",16
-97.446667,19.960833,PUE,SOLPB,"La Soledad, Pue.",216.04
-98.582222,19.330278,PUE,SRTPB,"Santa Rita Tlahuapan, Pue.",14.7
-97.486389,19.952778,PUE,STLPB,"Sontalaco CFE, Pue.",174.16
-97.7925,20.004444,PUE,TDRPB,"Tepango de Rodríguez, Pue.",403
-97.7525,18.878889,PUE,TECPB,"Tecamachalco, Pue.",2.1
-97.395556,18.479167,PUE,TEHPB,"Tehuacán, Pue.",0.5
-98.777222,18.451944,PUE,TELPB,"Teotlalco, Pue.",17.8
-97.805833,19.829444,PUE,TEOPB,"Tetela de Ocampo, Pue.",140.62
-97.9475,20.21,PUE,TEPPB,"Tepexic, Pue.",195.3
-97.430556,18.468889,PUE,TETPB,"Teopilco, Pue.",0.01
-97.36,19.815278,PUE,TEZPB,"Teziutlán, Pue.",192.02
-97.876111,20.315278,PUE,TLAXCALALTON,"Tlaxcalaltongo, Pue. SGT*",302.1
-96.835833,18.405,PUE,TLPPB,"Tlacotepec de Díaz, Pue.",157
-97.491944,19.489167,PUE,TPYPB,"Tepeyahualco, Pue.",11
-96.861389,18.483611,PUE,TYAPB,"Tepeyac, Pue.",122.13
-98.050833,20.176389,PUE,UDSPB,"Universidad de la Sierra, Pue.",216.21
-97.668056,20.510278,PUE,VENPB,"Venustiano Carranza, Pue.",90.7
-97.956944,20.277222,PUE,XDJPB,"Xicotepec de Juárez, Pue.",415.11
-97.585,19.859722,PUE,ZCPPB,"Zacapoaxtla, Pue.",192.9
-97.011389,18.332222,PUE,ZOQPB,"Zoquitlán, Pue.",130
-97.832778,20.178611,PUE,ZRGPB,"Zaragoza, Pue.",201.3
-100.424444,20.504167,QRO,BATQT,"El Batán, Qro.",19
-100.435556,20.604167,QRO,CARQT,"Carrillo, Qro.",19
-100.080278,20.418611,QRO,CNSQT,"Constitución de 1917, Qro.",14
-100.453333,20.535,QRO,EPUQT,"El Pueblito, Qro.",22
-100.413056,20.567222,QRO,GHQQT,"Gerencia Hidalgo, Qro.",15.4
-99.9625,20.198611,QRO,IDFQT,"San Ildefonso, Qro.",36.3
-99.479722,21.230278,QRO,JLPQT,"Jalpan, Qro.",51.3
-100.45,20.7,QRO,JRQQT,"Juriquilla, Qro.",69.4
-100.369444,20.563333,QRO,OBSQT,"Observatorio de Querétaro, Qro.",14.8
-99.815,21.055833,QRO,PMLQT,"Peñamiller, Qro.",24.9
-100,20.3625,QRO,SJSQT,"San José, Qro.",18.4
-86.820278,21.156667,QROO,CANQR,"Cancún, Q. Roo",97.52
-87.300556,18.755556,QROO,CHINCHORROmar,"Banco Chinchorro, Q. Roo SEMAR*",88.32
-88.3275,18.500556,QROO,CHOQR,"Observatorio de Chetumal, Q. Roo",17.53
-86.775833,21.074444,QROO,CNCQR,"Cancún Radar, Q. Roo SMN*",8.51
-86.946111,20.51,QROO,COZQR,"Cozumel, Q. Roo",40.5
-88.045,19.575556,QROO,FCRQR,"Observatorio de Felipe Carrillo Puerto, Q. Roo",24.8
-87.486111,21.101944,QROO,KANTUNILKIN,"Kantunilkín, Q. Roo SMN*",30.2
-87.077778,20.634444,QROO,PDCQR,"Playa del Carmen, Q. Roo",45.9
-106.654167,24.047222,SIN,ACTSI,"Acatitán, Sin.",1
-109.183333,25.916667,SIN,AHMSI,"Ahome, Sin.",0
-107.383333,25.090278,SIN,AL2SI,"El Varejonal hidrométrica, Sin.",0
-108.7,25.7,SIN,ARCSI,"Adolfo Ruiz Cortines, Sin.",0
-107.466667,25.033333,SIN,AWSSI,"Andrew Weiss, Sin.",11
-107.5375,25.333333,SIN,BDRSI,"Badiraguato, Sin.",1
-108.329167,26.736111,SIN,CHXSI,"Observatorio de Choix, Sin.",0
-107.4,24.816667,SIN,CLCSI,"Culiacán, Sin.",8.13
-109.333333,26.1,SIN,CRRSI,"El Carrizo, Sin.",0
-107.35,24.316667,SIN,DRDSI,"El Dorado, Sin.",0
-108.065556,25.484722,SIN,EBLSI,"Lic. Eustaquio Buelna, Sin.",0
-108.616667,26.433333,SIN,EFTSI,"El Fuerte, Sin.",0
-108.316667,26.083333,SIN,GB2SI,"El Sabinal hidrométrica, Sin.",0
-108.3275,26.103056,SIN,GBESI,"Ing. Guillermo Blake Aguilar, Sin.",0
-107.911944,25.855278,SIN,GD2SI,"Bacurato hidrométrica de Gustavo Díaz Ordaz, Sin.",0
-108.091667,25.469444,SIN,GMCSI,"Guamúchil, Sin.",0.01
-108.466667,25.716667,SIN,GSVSI,"Guasave, Sin.",0
-107.225,25.344444,SIN,GTNSI,"Guatenipa, Sin.",14.5
-109.301111,25.966111,SIN,HDZSI,"Higuera de Zaragoza, Sin.",0
-106.595833,23.955556,SIN,IXPSI,"Ixpalino, Sin.",0.01
-107.059444,24.753611,SIN,JGRSI,"Juan Guerrero Alcocer, Sin.",2
-106.807222,24.571667,SIN,JLPSI,"José López Portillo, Sin.",11.5
-108.013889,25.9,SIN,JNASI,"Jaina, Sin.",0
-108.7025,26.426944,SIN,JORSI,"Josefa Ortiz de Domínguez, Sin.",7
-106.9,23.916667,SIN,LCRSI,"La Cruz, Sin.",0
-108.35,26.904167,SIN,LD2SI,"Huites hidrométrica, Sin.",0
-108.367778,26.844722,SIN,LDCSI,"Luis Donaldo Colosio, Sin.",0
-109,25.8,SIN,MCHSI,"Los Mochis, Sin.",0
-106.4,23.233333,SIN,MZTSI,"Observatorio de Mazatlán, Sin.",0.01
-107.188056,24.251111,SIN,OBISPO,"Obispo, Sin. SMN*",0
-107.440556,24.634722,SIN,OBSSI,"Observatorio de Culiacán, Sin.",0
-108.58,26.509722,SIN,PMHSI,"Miguel Hidalgo, Sin.",3
-106.466667,23.5625,SIN,QLTSI,"Quelite, Sin.",3.9
-107.756111,25.124722,SIN,RAVSI,"Estación Rancho Viejo, Sin.",10
-105.85,22.983333,SIN,RSRSI,"Rosario, Sin.",11
-107.843333,25.485556,SIN,SANJUAN,"San Juan, Sin. SMN*",0
-106.952778,24.484722,SIN,SCRSI,"Santa Cruz, Sin.",30.5
-108.779167,26.073611,SIN,SFRSI,"Sufragio, Sin.",0.01
-107.8425,25.486667,SIN,SJNSI,"San Juan, Sin.",0
-107.1,24.45,SIN,SLRSI,"San Lorenzo, Sin.",0
-106.695833,24.121944,SIN,SLTSI,"Ing. Aurelio Benassini Vizcaíno, Sin.",0
-107.158333,24.813889,SIN,SN2SI,"Sanalona hidrométrica, Sin.",0.2
-107.139444,24.800556,SIN,SNLSI,"Sanalona, Sin.",0.2
-106.25,23.35,SIN,SQRSI,"Siqueros, Sin.",6
-105.847222,23.088333,SIN,TORSI,"Las Tortugas, Sin.",19.2
-107.059722,24.751111,SIN,VINSI,"Vinoramas, Sin.",2
-108.358611,25.739167,SIN,ZOPSI,"El Zopilote, Sin.",0
-98.558333,21.972222,SLP,AJTSL,"Las Adjuntas, S.L.P.",75.8
-98.955833,21.748889,SLP,BLMSL,"Ballesmi, S.L.P.",103.4
-99.030833,21.979722,SLP,CDVALLES,"Ciudad Valles, S.L.P. SMN*",18
-99.016667,21.983333,SLP,CDVSL,"Ciudad Valles, S.L.P.",81
-100.283056,22.431667,SLP,CTSSL,"Cerritos, S.L.P.",14.5
-99.239444,21.906944,SLP,GANSL,"Gallinas, S.L.P.",104.2
-100.820556,21.88,SLP,IVGSL,"Valentín Gama, S.L.P.",30.4
-98.5575,21.965833,SLP,LASADJUNTASGN,"Las Adjuntas, S.L.P. SGT*",72
-100.642778,23.656944,SLP,MATSL,"Matehuala, S.L.P.",59.1
-99.159444,22.12,SLP,MICSL,"Micos, S.L.P.",106.4
-98.8,21.333333,SLP,MTPSL,"Observatorio de Matlapa, S.L.P.",182.1
-99.32,22.523333,SLP,NRJSL,"Naranjos, S.L.P.",63.4
-100.762222,21.849722,SLP,OCTSL,"Ojo Caliente, S.L.P.",30.4
-99.830556,21.651111,SLP,PMYSL,"Pedro Montoya, S.L.P.",66.3
-98.939722,21.847222,SLP,PUJSL,"El Pujal, S.L.P.",138.2
-98.888611,21.425,SLP,RQTSL,"Requetemu, S.L.P.",142.2
-99.995,21.931389,SLP,RVDSL,"Observatorio de Río Verde, S.L.P.",84.4
-101,22.2,SLP,SGRSL,"Soledad Graciano, S.L.P.",42.7
-101.019167,22.148056,SLP,SLPSL,"Observatorio de San Luis Potosí, S.L.P.",69.6
-99.055833,22.02,SLP,STRSL,"Santa Rosa, S.L.P.",85.11
-98.857222,21.246667,SLP,TBLSL,"Tierra Blanca, S.L.P.",173.8
-98.773333,22.003611,SLP,TMISL,"Observatorio de Tamuín, S.L.P.",71.6
-110.226111,29.825,SON,ACNSO,"Aconchi, Son.",0
-108.937778,27.021667,SON,ALASO,"Álamos, Son. SMN*",0.8
-111.834444,30.714444,SON,ALTSO,"Observatorio de Altar, Son.",0
-109.8925,27.8225,SON,AOBSO,"Alvaro Obregón, Son.",0
-109.106667,27.226111,SON,ARCSO,"Adolfo Ruiz Cortines, Son.",0
-109.088611,30.07,SON,ARISO,"Aribabi, Son.",0.01
-110.92,29.076667,SON,ARLSO,"Abelardo Rodríguez Luján, Son.",0.01
-110.1675,30.335833,SON,ARZSO,"Arizpe, Son.",0.01
-110.238611,30.598889,SON,BCNSO,"Bacanuchi, Son.",0
-108.931667,30.355278,SON,BCRSO,"Bacerac, Son.",0
-109.666667,26.95,SON,BSCSO,"Basconcobe, Son.",0
-109.968333,27.3,SON,C1CSO,"Calle Mil Doscientos y Canal Bajo, Son.",0
-110.013056,27.483889,SON,C2CSO,"Calle Doscientos y Canal Bajo, Son.",0
-109.979722,27.410278,SON,C6CSO,"Calle Seiscientos y Canal Bajo, Son.",0
-109.625,27.416667,SON,CCRSO,"Cocoraque, Son.",1
-111.516389,30.873333,SON,CHTSO,"Cuauhtémoc, Son.",0
-109.492222,27.011944,SON,CINSO,"Casa del Ciano, Son.",0.01
-110.736389,29.472222,SON,CJNSO,"El Cajón, Son.",0.01
-110.290833,30.98,SON,CNNSO,"Cananea, Son.",0.02
-109.931944,27.496389,SON,COBSO,"Ciudad Obregón, Son.",0.01
-110.180278,27.300556,SON,CP1SO,"Calle Cuatro y Prolongación Doce, Son.",0
-110.248611,27.425556,SON,CP6SO,"Calle Cuatro y Prolongación Seis, Son.",0
-109.636944,27.244167,SON,CRCSO,"Cárcamo, Son.",0
-108.7625,26.603611,SON,CZNSO,"Cazanate, Son.",0
-109.233333,29.2,SON,ECBSO,"El Cubil, Son.",0.01
-110.8,27.95,SON,EPLSO,"Observatorio de Empalme, Son.",0
-110.85,27.95,SON,GYMSO,"Guaymas, Son.",0
-110.916667,29.066667,SON,HM2SO,"Observatorio de Hermosillo, Son.",0.01
-110.925833,29.073056,SON,HMNSO,"Hermosillo, Son.",0
-109.904167,27.713056,SON,HORSO,"Hornos, Son.",0
-108.957222,30.210556,SON,HSHSO,"Huachinera, Son.",0
-109.630556,26.822778,SON,HTBSO,"Huatabampo, Son.",0
-110.886944,30.761667,SON,IMRSO,"Imuris, Son.",0
-110.396944,28.426389,SON,IRASO,"Ignacio R. Alatorre, Son.",0.01
-109.701944,26.801944,SON,JPRSO,"Júpare, Son.",0
-109.6,27.1,SON,K10SO,"km 108 de Canal Alto, Son.",0
-109.896389,27.706667,SON,K14SO,"km 14 de Canal Alto, Son.",0
-109.9,27.78,SON,K20SO,"km 20, Son.",0
-108.8725,27.642222,SON,K25SO,"km 25 de Canal Alto, Son.",0
-109.346111,27.227778,SON,K38SO,"km 38, Son.",0
-109.873889,27.560278,SON,K39SO,"km 39 de Canal Alto, Son.",0
-109.845,27.436389,SON,K58SO,"km 58 de Canal Alto, Son.",0
-109.858611,27.354444,SON,K68SO,"km 68 de Canal Alto, Son.",0
-109.6,27.1,SON,K81SO,"km 81 de Canal Alto, Son.",0
-109.933333,27.483333,SON,K91SO,"km 91 de Canal Alto, Son.",0
-112.873056,30.786944,SON,LATSO,"La Té, Son.",0
-109.378889,30.437778,SON,LCDSO,"Lázaro Cárdenas, Son.",0
-109.710833,26.878611,SON,LNDSO,"Lindero, Son.",0
-109.402222,26.806667,SON,MMNSO,"Mumuncuera, Son.",0
-109.542778,27.076944,SON,NCHSO,"Nachuquis, Son.",0
-109.6875,30.374444,SON,NCZSO,"Observatorio de Nacozari, Son.",3.69
-110.947222,31.318889,SON,NGLSO,"Nogales, Son.",0.4
-110.936667,31.267222,SON,NNRSO,"El Nainari, Son.",0
-109.443333,27.071944,SON,NVJSO,"Navojoa, Son.",0
-112.85,31.866667,SON,NYNSO,"Sonoyta, Son.",1.8
-109.642222,28.976667,SON,PECSO,"Plutarco Elías Calles, Son.",0
-109.930278,27.598333,SON,PFDSO,"Porfirio Díaz, Son.",0
-110.725556,29.2125,SON,PMOSO,"Ing. Rodolfo Félix Valdés, Son.",0
-109.086111,29.419722,SON,PNACORICFE,"Paso Nácori, Son. CFE*",0
-113.550833,31.352778,SON,PT2SO,"Observatorio de Puerto Peñasco, Son.",0.2
-110.308333,28.472222,SON,PTASO,"Punta de Agua 2, Son.",0.2
-112.1,30.697778,SON,PTQSO,"Pitiquito, Son.",0.01
