LON,LAT,EDO,CLAVE,ESTACION,dic-13
-98.356667,21.297778,VER,PSNVC,"Platón Sánchez, Ver.",121.4
-97.039444,18.845556,VER,PTUXPANGO,"Presa Tuxpango, Ver. SMN*",41.6
-95.627778,18.716667,VER,RALVC,"Radar Alvarado, Ver.",12.31
-96.713889,20.157778,VER,RAUVC,"El Raudal, Ver.",115.69
-97.809722,20.887222,VER,SBTVC,"Sombrerete, Ver.",98.51
-95.183333,18.45,VER,SIHVC,"Sihuapan, Ver.",4.55
-95.145833,17.883333,VER,SJEVC,"San Juan Evangelista, Ver.",10.36
-95.033333,18.516667,VER,SONVC,"Sontecomapan, Ver.",160.65
-96.488889,19.338889,VER,TAMVC,"Tamarindo, Ver.",0.02
-96.966667,19.383333,VER,TCOVC,"Teocelo, Ver.",35
-94.163333,17.571944,VER,TMOVC,"Tierra Morada, Ver.",321.5
-98.409444,21.499722,VER,TMPVC,"Tempoal, Ver.",129.21
-96.916667,19.811111,VER,TNCVC,"Tenochtitlán, Ver.",87.7
-97.2225,19.921944,VER,TOMVC,"Tomata, Ver.",65.92
-98.153056,21.040833,VER,TRRVC,"Terrerillos, Ver.",10.42
-97.4,20.955556,VER,TXPVC,"Observatorio de Tuxpan, Ver.",104.72
-95.436111,18.466667,VER,TZAVC,"Tres Zapotes, Ver.",86.22
-96.111111,19.154167,VER,VERVC,"Observatorio de Veracruz, Ver.",1.46
-96.613889,19.022222,VER,VTEVC,"Villa Tejeda, Ver.",0
-96.924722,19.528889,VER,XCEVC,"Xalapa Centro, Ver.",30.42
-96.85,19.55,VER,XCFVC,"Xalapa CFE, Ver.",32.64
-96.916667,19.533333,VER,XOBVC,"Observatorio de Xalapa, Ver.",30.13
-89.681111,20.649444,YUC,ABAYC,"Abalá, Yuc.",58
-89.218889,19.883056,YUC,BECYC,"Becanchén, Yuc.",82.05
-89.081667,20.463056,YUC,CANYC,"Cantamayec, Yuc.",28.8
-90.3825,20.858056,YUC,CELYC,"Celestún, Yuc. SMN*",67
-90.4,20.859167,YUC,CETYC,"Celestún, Yuc.",67
-89.829444,20.752778,YUC,CHOYC,"Chocholá, Yuc.",53
-89.637778,21.030278,YUC,CICYC,"Centro de Investigación Científica, Yuc.",53.7
-89.501111,21.078889,YUC,CONYC,"Conkal, Yuc.",104.51
-87.676667,21.5125,YUC,CYOYC,"El Cuyo, Yuc.",79.05
-89.476389,20.360556,YUC,DZAYC,"Dzan, Yuc.",76.5
-89.583611,20.983889,YUC,EZAYC,"Emiliano Zapata, Yuc.",53.1
-89.642778,21.048889,YUC,FIYYC,"Facultad de Ingeniería Universidad Autónoma de Yucatán, Yuc.",86.6
-89.658056,20.984167,YUC,GARYC,"Organismo de Cuenca Península de Yucatán, Yuc.",39.02
-89.681944,22.384167,YUC,ISLAPEREZmar,"Isla Pérez, Yuc. SEMAR*",25.87
-89.651111,20.946389,YUC,MEOYC,"Observatorio de Mérida, Yuc.",64.03
-89.4375,21.105556,YUC,MOCYC,"Mocochá, Yuc.",75
-89.299444,21.102222,YUC,MTOYC,"Motul, Yuc.",53.54
-89.711667,20.493333,YUC,MUNYC,"Muna, Yuc.",55.33
-89.394722,20.291111,YUC,OXKYC,"Oxkutzcab, Yuc.",50.2
-88.930833,20.1325,YUC,PETYC,"Peto, Yuc.",73.03
-89.653889,21.276944,YUC,PROGRESOob,"Observatorio de Progreso, Yuc. SMN*",61
-89.653889,21.275833,YUC,PROYC,"Observatorio de Progreso, Yuc.",64
-89.046944,20.030278,YUC,TANYC,"Tantaquín, Yuc.",89.2
-89.558056,20.397778,YUC,TICYC,"Ticul, Yuc.",43.5
-88.1725,21.158611,YUC,TIZYC,"Tizimín, Yuc.",101.32
-89.047222,20.030278,YUC,TNTYC,"Tantaquín, Yuc. SMN*",36.48
-88.216667,20.683333,YUC,VALLADOLIDob,"Observatorio de Valladolid, Yuc. SMN*",50.8
-88.204167,20.69,YUC,VALYC,"Observatorio de Valladolid, Yuc.",56.53
-103.087778,21.475556,ZAC,APOZOLCFE,"Apozol, Zac. CFE*",97.3
-103.459167,21.811389,ZAC,ATGZC,"Atolinga, Zac.",143.7
-102.951667,22.823611,ZAC,BTEZC,"Ramón López Velarde, Zac.",120
-102.733889,23.602222,ZAC,CFPZC,"Cañitas de Felipe Pescador, Zac.",84
-102.889167,22,ZAC,CHIZC,"El Chique, Zac.",78.31
-101.389444,24.621389,ZAC,CORZC,"Concepción del Oro, Zac.",55.5
-102.347222,22.453056,ZAC,CUAZC,"Ciudad Cuauhtémoc, Zac.",99
-103.093611,23.693056,ZAC,ELCZC,"El Cazadero, Zac.",42.9
-102.040833,22.673056,ZAC,ELSZC,"El Saladillo, Zac.",78.21
-103.339722,21.649444,ZAC,EXCZC,"Miguel Alemán, Zac.",107.5
-102.890833,23.173889,ZAC,FREZC,"Fresnillo, Zac.",40.7
-103.093333,21.933333,ZAC,GJAZC,"General Joaquín Amaro, Zac.",141
-102.506667,22.746944,ZAC,GPEZC,"Guadalupe, Zac.",74.7
-102.46,22.4875,ZAC,GRCZC,"Genaro Codina, Zac.",83
-103.397778,24.281667,ZAC,JALZC,"Juan Aldama, Zac.",31.03
-103.113889,21.404167,ZAC,JCHZC,"Juchipila, Zac.",88.8
-103.001944,22.642778,ZAC,JERZC,"Jerez, Zac.",97.51
-102.566944,22.778889,ZAC,LBUZC,"Observatorio de Zacatecas, Zac.",45.6
-103.603056,22.687222,ZAC,LFLZC,"La Florida, Zac.",72.61
-102.660556,22.996944,ZAC,LLBZC,"Llano Blanco, Zac.",83.03
-102.251667,22.438889,ZAC,LMOZC,"Luis Moya, Zac.",71.6
-103.383333,22.836667,ZAC,LOBZC,"Manuel Felgueres, Zac.",93
-101.985556,22.264722,ZAC,LORZC,"Loreto, Zac.",82.84
-103.216944,23.18,ZAC,LREZC,"Gobernador Leobardo Reynoso, Zac.",65.72
-103.443056,24.2875,ZAC,MGAZC,"Miguel Auza, Zac.",24.51
-103.362222,21.212778,ZAC,MORZC,"Mezquital del Oro, Zac.",88
-103.561667,22.306944,ZAC,MRSZC,"Monte Escobedo, Zac.",92.81
-102.845556,21.3575,ZAC,NCTZC,"Nochistlán, Zac.",72.6
-102.269444,22.577778,ZAC,OCAZC,"Ojo Caliente, Zac.",6.3
-102.796667,22.347222,ZAC,PALZC,"Palomas, Zac.",64.7
-101.399167,22.117778,ZAC,PINZC,"Pino Suárez, Zac.",78.2
-104.052778,22.610278,ZAC,PLATANITOCFE,"El Platanito, Zac. CFE*",69.1
-102.903611,21.711111,ZAC,PMOZC,"Los Moraleños, Zac.",80.82
-103.025833,23.816944,ZAC,RGRZC,"Río Grande, Zac.",40.01
-102.8825,24.326111,ZAC,SFOZC,"San Francisco, Zac.",51.4
-103.506667,24.288611,ZAC,SGOZC,"Santiago, Zac.",20.32
-103.636389,23.638889,ZAC,SOMZC,"Observatorio de Sombrerete, Zac.",42.5
-103.493333,22.333056,ZAC,STEZC,"Independencia Nacional, Zac.",100.72
-103.112778,22.925833,ZAC,STRZC,"Santa Rosa, Zac.",90.13
-102.859167,22.120833,ZAC,TAYZC,"Ing. Julián Adame Alatorre, Zac.",105.51
-103.88,23.471944,ZAC,TCHZC,"Chalchihuites, Zac.",46.02
-103.461944,21.468611,ZAC,TGOZC,"Teúl de González Ortega, Zac.",126.6
-102.786389,21.560556,ZAC,TLAZC,"Tlalchichila, Zac.",90.32
-103.309444,21.773611,ZAC,TLLZC,"Tlaltenango, Zac.",106.2
-102.344167,23.288889,ZAC,VCOZC,"Villa de Cos, Zac.",70.1
-101.917222,22.520556,ZAC,VGOZC,"Villa González Ortega, Zac.",93.91
-101.715833,22.347222,ZAC,VHGZC,"Villa Hidalgo, Zac.",62.42
-103.337778,21.604722,ZAC,VILZC,"José María Morelos, Zac.",89.2
-102.585556,22.765,ZAC,ZACZC,"Zacatecas, Zac.",82.8
