Anio,Idestado,Nomestado,Idddr,Nomddr,Idcader,Nomcader,Idmunicipio,Nommunicipio,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Preciomediorural,Valorproduccion
2024,20,Oaxaca,107,Istmo,5,Tequisistlán,361,Santa Catalina Quierí,3,Perennes,2,Temporal,200201,Tonelada,5050000,Agave,90,30,0,1985.7,66.19,3389.1,6729735.87
2024,20,Oaxaca,107,Istmo,5,Tequisistlán,410,Santa María Ecatepec,2,Primavera-Verano,2,Temporal,200201,Tonelada,5080000,Ajonjolí,25.5,25.5,0,19.38,0.76,37187.36,720691.04
2024,20,Oaxaca,107,Istmo,5,Tequisistlán,410,Santa María Ecatepec,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,43,43,0,22.36,0.52,15208.38,340059.38
2024,20,Oaxaca,107,Istmo,5,Tequisistlán,410,Santa María Ecatepec,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,1164,1164,0,1129.08,0.97,5918.48,6682437.4
2024,20,Oaxaca,107,Istmo,5,Tequisistlán,410,Santa María Ecatepec,2,Primavera-Verano,2,Temporal,200201,Tonelada,8970000,Tomate rojo (jitomate),24,24,0,153.6,6.4,9475.87,1455493.63
2024,20,Oaxaca,107,Istmo,5,Tequisistlán,410,Santa María Ecatepec,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,304.95,304.95,0,3140.99,10.3,18694.74,58719897.16
2024,20,Oaxaca,107,Istmo,5,Tequisistlán,410,Santa María Ecatepec,3,Perennes,2,Temporal,200201,Tonelada,5050000,Agave,249.5,189.5,0,13734.96,72.48,3269.31,44903842.08
2024,20,Oaxaca,107,Istmo,5,Tequisistlán,410,Santa María Ecatepec,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,29.75,29.75,0,19.04,0.64,5408.93,102986.03
2024,20,Oaxaca,107,Istmo,5,Tequisistlán,428,Santa María Quiegolani,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,738,738,0,693.72,0.94,5915.82,4103922.65
2024,20,Oaxaca,107,Istmo,5,Tequisistlán,428,Santa María Quiegolani,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,120.75,120.75,0,1273.91,10.55,18778.49,23922157.15
2024,20,Oaxaca,107,Istmo,5,Tequisistlán,428,Santa María Quiegolani,3,Perennes,2,Temporal,200201,Tonelada,5050000,Agave,104,37,0,2590.74,70.02,3365.65,8719524.08
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,1,Abejones,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,17,17,0,9.35,0.55,14663.33,137102.14
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,1,Abejones,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,86.5,86.5,0,105.53,1.22,4645.75,490266
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,1,Abejones,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,3.5,3.5,0,7.11,2.03,30941.93,219997.12
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,35,Guelatao de Juárez,1,Otoño-Invierno,1,Riego,200201,Tonelada,6070000,Chícharo,0.6,0.6,0,0.29,0.48,10190,2955.1
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,35,Guelatao de Juárez,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,0.15,0.15,0,0.34,2.27,4257.94,1447.7
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,35,Guelatao de Juárez,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6070000,Chícharo,1,1,0,0.5,0.5,8652,4326
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,35,Guelatao de Juárez,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,0.15,0.15,0,0.18,1.2,5000,900
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,35,Guelatao de Juárez,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,0.6,0.6,0,0.41,0.68,14000,5740
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,35,Guelatao de Juárez,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,1.65,1.65,0,3.65,2.21,4989.45,18211.49
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,35,Guelatao de Juárez,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,6,6,0,3.54,0.59,14563.31,51554.12
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,35,Guelatao de Juárez,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,5,5,0,6.05,1.21,4731.54,28625.82
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,35,Guelatao de Juárez,3,Perennes,1,Riego,200201,Tonelada,5170000,Alfalfa,1.3,1.3,0,61.95,47.65,591.01,36613.07
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,35,Guelatao de Juárez,3,Perennes,2,Temporal,200201,Tonelada,7580000,Manzana,1,1,0,2.97,2.97,6115.67,18163.54
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,42,Ixtlán de Juárez,1,Otoño-Invierno,1,Riego,200201,Tonelada,6070000,Chícharo,5.5,5.5,0,2.86,0.52,9500,27170
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,42,Ixtlán de Juárez,1,Otoño-Invierno,1,Riego,200201,Tonelada,6900000,Garbanzo grano,0.15,0.15,0,0.09,0.6,7860,707.4
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,42,Ixtlán de Juárez,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,31.1,31.1,0,69.66,2.24,3980.46,277278.84
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,42,Ixtlán de Juárez,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6070000,Chícharo,15.2,15.2,0,8.36,0.55,8533.97,71343.99
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,42,Ixtlán de Juárez,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6110000,Chile verde,16.7,16.7,0,30.05,0.36,64226,385998.26
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,42,Ixtlán de Juárez,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,18,18,0,9.72,0.54,15327.04,148978.83
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,42,Ixtlán de Juárez,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,296,296,0,372.96,1.26,5195.47,1937702.49
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,42,Ixtlán de Juárez,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,5.5,5.5,0,3.58,0.65,14024.01,50205.96
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,42,Ixtlán de Juárez,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,42.5,42.5,0,95.63,2.25,4820.24,460959.55
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,42,Ixtlán de Juárez,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),1,1,0,91.4,91.4,9204.14,841258.4
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,42,Ixtlán de Juárez,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,207.5,207.5,0,114.13,0.55,14493.82,1654179.68
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,42,Ixtlán de Juárez,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,958,958,0,1187.92,1.24,4463.24,5301972.06
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,42,Ixtlán de Juárez,3,Perennes,1,Riego,200201,Tonelada,5170000,Alfalfa,2.5,2.5,0,114.05,45.62,597.34,68126.63
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,42,Ixtlán de Juárez,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,9,9,0,33.75,3.75,14056.84,474418.35
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,42,Ixtlán de Juárez,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,1483,1245,0,1182.75,0.95,6479.19,7663261.97
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,42,Ixtlán de Juárez,3,Perennes,2,Temporal,200201,Tonelada,5822000,Caña de azúcar otro uso,35.5,35,0,813.75,23.25,1727.2,1405509
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,42,Ixtlán de Juárez,3,Perennes,2,Temporal,200201,Tonelada,6530000,Durazno,11,11,0,27.5,2.5,5239.8,144094.5
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,42,Ixtlán de Juárez,3,Perennes,2,Temporal,200201,Tonelada,7540000,Mamey,5,5,0,30,6,4782.32,143469.6
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,42,Ixtlán de Juárez,3,Perennes,2,Temporal,200201,Tonelada,7580000,Manzana,5,5,0,15.2,3.04,6075.71,92350.79
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,42,Ixtlán de Juárez,3,Perennes,2,Temporal,200201,Tonelada,7690000,Membrillo,2,2,0,4.9,2.45,3545,17370.5
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,42,Ixtlán de Juárez,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,23.04,23.04,0,110.59,4.8,4181.14,462392.27
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,62,Natividad,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,3.5,3.5,0,1.75,0.5,14529.71,25426.99
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,62,Natividad,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,1,1,0,1.18,1.18,4420.36,5216.02
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,173,San Juan Atepec,1,Otoño-Invierno,1,Riego,200201,Tonelada,6070000,Chícharo,2.25,2.25,0,0.99,0.44,10445,10340.55
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,173,San Juan Atepec,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,4.2,4.2,0,9.49,2.26,4495.26,42660.02
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,173,San Juan Atepec,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6070000,Chícharo,2.25,2.25,0,1.19,0.53,8053.7,9583.9
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,173,San Juan Atepec,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,5,5,0,6.1,1.22,4824.32,29428.35
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,173,San Juan Atepec,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,5.45,5.45,0,3.71,0.68,14279.2,52975.83
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,173,San Juan Atepec,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,20,20,0,46.6,2.33,4759.24,221780.58
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,173,San Juan Atepec,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,23,23,0,11.5,0.5,13779.87,158468.51
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,173,San Juan Atepec,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,78.65,78.65,0,92.81,1.18,4721.17,438171.79
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,173,San Juan Atepec,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,3.75,2.75,0,6.66,2.42,30662.79,204214.18
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,173,San Juan Atepec,3,Perennes,2,Temporal,200201,Tonelada,6220000,Ciruela,5,5,0,10,2,5191,51910
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,173,San Juan Atepec,3,Perennes,2,Temporal,200201,Tonelada,6530000,Durazno,4,4,0,9.44,2.36,5240.23,49467.77
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,173,San Juan Atepec,3,Perennes,2,Temporal,200201,Tonelada,7580000,Manzana,3,3,0,8.82,2.94,6097,53775.54
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,173,San Juan Atepec,3,Perennes,2,Temporal,200201,Tonelada,7690000,Membrillo,1,1,0,2.45,2.45,3566.94,8739
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,173,San Juan Atepec,3,Perennes,2,Temporal,200201,Tonelada,8230000,Pera,2,2,0,5.4,2.7,3788.04,20455.42
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,191,San Juan Chicomezúchil,1,Otoño-Invierno,1,Riego,200201,Tonelada,6070000,Chícharo,1.5,1.5,0,0.75,0.5,9960,7470
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,191,San Juan Chicomezúchil,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,19,19,0,42.18,2.22,4289.01,180910.44
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,191,San Juan Chicomezúchil,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6070000,Chícharo,5,5,0,2.4,0.48,8529.83,20471.59
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,191,San Juan Chicomezúchil,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,10.2,10.2,0,12.24,1.2,4869.61,59604.03
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,191,San Juan Chicomezúchil,1,Otoño-Invierno,2,Temporal,200201,Tonelada,9050000,Trigo grano,0.5,0.5,0,0.66,1.32,4870,3214.2
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,191,San Juan Chicomezúchil,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,2.8,2.8,0,1.65,0.59,14039.85,23165.75
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,191,San Juan Chicomezúchil,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,21.5,21.5,0,51.82,2.41,4968.76,257481.14
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,191,San Juan Chicomezúchil,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,12,12,0,6.36,0.53,13848.01,88073.34
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,191,San Juan Chicomezúchil,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,80,80,0,101.6,1.27,4489.29,456111.86
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,191,San Juan Chicomezúchil,3,Perennes,1,Riego,200201,Tonelada,5170000,Alfalfa,5,5,0,240.5,48.1,601.08,144559.74
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,191,San Juan Chicomezúchil,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,2,2,0,8.14,4.07,13927.53,113370.09
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,191,San Juan Chicomezúchil,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,1.75,1.25,0,3.13,2.5,30610.42,95810.61
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,191,San Juan Chicomezúchil,3,Perennes,2,Temporal,200201,Tonelada,7580000,Manzana,2,2,0,5.98,2.99,6140.1,36717.8
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,191,San Juan Chicomezúchil,3,Perennes,2,Temporal,200201,Tonelada,7690000,Membrillo,1,1,0,2.41,2.41,3383.59,8154.45
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,191,San Juan Chicomezúchil,3,Perennes,2,Temporal,200201,Tonelada,8230000,Pera,1,1,0,2.55,2.55,3738.82,9533.99
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,196,San Juan Evangelista Analco,1,Otoño-Invierno,1,Riego,200201,Tonelada,6070000,Chícharo,1.45,1.45,0,0.67,0.46,9681,6486.27
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,196,San Juan Evangelista Analco,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6070000,Chícharo,5.1,5.1,0,2.5,0.49,8466.78,21166.95
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,196,San Juan Evangelista Analco,1,Otoño-Invierno,2,Temporal,200201,Tonelada,9050000,Trigo grano,0.4,0.4,0,0.51,1.27,4835,2465.85
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,196,San Juan Evangelista Analco,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,13.75,13.75,0,7.01,0.51,13788.66,96658.51
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,196,San Juan Evangelista Analco,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,48.7,48.7,0,60.88,1.25,4766.55,290187.56
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,196,San Juan Evangelista Analco,3,Perennes,2,Temporal,200201,Tonelada,6220000,Ciruela,3,3,0,5.94,1.98,4999.35,29696.14
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,196,San Juan Evangelista Analco,3,Perennes,2,Temporal,200201,Tonelada,6530000,Durazno,3.5,3.5,0,8.23,2.35,5232.99,43041.34
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,196,San Juan Evangelista Analco,3,Perennes,2,Temporal,200201,Tonelada,7580000,Manzana,2.05,2.05,0,5.74,2.8,6115.36,35102.17
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,196,San Juan Evangelista Analco,3,Perennes,2,Temporal,200201,Tonelada,7690000,Membrillo,1.1,1.1,0,2.61,2.37,3396.49,8864.84
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,196,San Juan Evangelista Analco,3,Perennes,2,Temporal,200201,Tonelada,7960000,Nuez,2,2,0,1.7,0.85,15019.35,25532.9
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,196,San Juan Evangelista Analco,3,Perennes,2,Temporal,200201,Tonelada,8230000,Pera,1.05,1.05,0,2.78,2.65,3877.77,10780.2
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,214,San Juan Quiotepec,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6070000,Chícharo,4.2,4.2,0,2.14,0.51,8716.87,18654.1
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,214,San Juan Quiotepec,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,14,14,0,16.52,1.18,5143.54,84971.28
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,214,San Juan Quiotepec,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,30.25,30.25,0,16.94,0.56,14097.87,238817.92
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,214,San Juan Quiotepec,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,235.5,235.5,0,296.73,1.26,4361.49,1294184.93
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,214,San Juan Quiotepec,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,10.25,9.25,0,21.74,2.35,30611.12,665485.75
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,214,San Juan Quiotepec,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,93,93,0,86.49,0.93,6639.59,574258.14
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,214,San Juan Quiotepec,3,Perennes,2,Temporal,200201,Tonelada,7580000,Manzana,6,6,0,16.44,2.74,6126.38,100717.69
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,214,San Juan Quiotepec,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,4,4,0,20,5,4229.65,84593
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,247,Capulálpam de Méndez,1,Otoño-Invierno,1,Riego,200201,Tonelada,6070000,Chícharo,2.7,2.7,0,1.46,0.54,9950,14527
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,247,Capulálpam de Méndez,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,1.1,1.1,0,2.49,2.26,4800.56,11953.39
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,247,Capulálpam de Méndez,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6070000,Chícharo,6,6,0,3.3,0.55,8588.24,28341.19
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,247,Capulálpam de Méndez,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,3.5,3.5,0,4.13,1.18,5153,21281.89
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,247,Capulálpam de Méndez,1,Otoño-Invierno,2,Temporal,200201,Tonelada,9050000,Trigo grano,0.2,0.2,0,0.26,1.3,4935,1283.1
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,247,Capulálpam de Méndez,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,2,2,0,1.24,0.62,14312.5,17747.5
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,247,Capulálpam de Méndez,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,4.8,4.8,0,9.02,1.88,4799.88,43294.92
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,247,Capulálpam de Méndez,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,15,15,0,7.95,0.53,14595.67,116035.58
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,247,Capulálpam de Méndez,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,45,45,0,55.35,1.23,4801.17,265744.76
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,247,Capulálpam de Méndez,3,Perennes,1,Riego,200201,Tonelada,5170000,Alfalfa,2.75,2.75,0,133.43,48.52,606.91,80980
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,247,Capulálpam de Méndez,3,Perennes,2,Temporal,200201,Tonelada,6530000,Durazno,3,3,0,7.35,2.45,5273.99,38763.83
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,247,Capulálpam de Méndez,3,Perennes,2,Temporal,200201,Tonelada,7580000,Manzana,2,2,0,6.02,3.01,6038.81,36353.64
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,247,Capulálpam de Méndez,3,Perennes,2,Temporal,200201,Tonelada,7690000,Membrillo,1,1,0,2.22,2.22,3262.48,7242.71
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,260,San Miguel Aloápam,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),7,7,0,784,112,9057.55,7101119.2
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,260,San Miguel Aloápam,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,78.8,78.8,0,47.28,0.6,14207.08,671710.74
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,260,San Miguel Aloápam,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,240.5,240.5,0,288.6,1.2,4700.31,1356509.47
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,260,San Miguel Aloápam,2,Primavera-Verano,2,Temporal,200201,Tonelada,9050000,Trigo grano,1.7,1.7,0,2.36,1.39,4656.36,10989.01
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,260,San Miguel Aloápam,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,2,2,0,8.08,4.04,14050.64,113529.17
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,260,San Miguel Aloápam,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,7.25,4.75,0,10.36,2.18,30772.87,318806.93
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,260,San Miguel Aloápam,3,Perennes,2,Temporal,200201,Tonelada,6220000,Ciruela,8,8,0,15.52,1.94,4978.86,77271.91
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,260,San Miguel Aloápam,3,Perennes,2,Temporal,200201,Tonelada,7580000,Manzana,7,7,0,20.86,2.98,6065.35,126523.2
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,260,San Miguel Aloápam,3,Perennes,2,Temporal,200201,Tonelada,7690000,Membrillo,2,2,0,4.52,2.26,3460.09,15639.61
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,262,San Miguel Amatlán,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,26.5,26.5,0,13.78,0.52,13794.08,190082.42
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,262,San Miguel Amatlán,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,91.5,91.5,0,114.38,1.25,4610.35,527331.83
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,262,San Miguel Amatlán,2,Primavera-Verano,2,Temporal,200201,Tonelada,8100000,Papa,29.25,29.25,0,276.41,9.45,4820.54,1332445.46
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,262,San Miguel Amatlán,3,Perennes,1,Riego,200201,Tonelada,7580000,Manzana,1.26,1.06,0,3.16,2.98,7283.23,23015.01
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,262,San Miguel Amatlán,3,Perennes,1,Riego,200201,Tonelada,7580000,Manzana,1.16,1.16,0,2.58,2.22,7969.13,20560.36
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,262,San Miguel Amatlán,3,Perennes,1,Riego,200201,Tonelada,7580000,Manzana,1.6,1.1,0,2.81,2.55,9228.19,25931.21
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,262,San Miguel Amatlán,3,Perennes,2,Temporal,200201,Tonelada,6220000,Ciruela,5,5,0,9.85,1.97,5235.25,51567.21
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,262,San Miguel Amatlán,3,Perennes,2,Temporal,200201,Tonelada,6530000,Durazno,8,8,0,19.76,2.47,5270.71,104149.23
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,262,San Miguel Amatlán,3,Perennes,2,Temporal,200201,Tonelada,7580000,Manzana,5,5,0,14.45,2.89,6140.7,88733.12
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,262,San Miguel Amatlán,3,Perennes,2,Temporal,200201,Tonelada,7690000,Membrillo,2,2,0,4.48,2.24,3409.63,15275.14
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,267,San Miguel del Río,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,5,5,0,2.6,0.52,14057.38,36549.19
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,267,San Miguel del Río,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,4.75,4.75,0,5.8,1.22,4482.8,26000.24
2024,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,288,San Miguel Yotao,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,14.8,14.8,0,7.7,0.52,14112.44,108665.79
